Flight_ID,Date,Route,Planned_Dep_Min,Delay_Min,Actual_Dep_Min
6E15557,2024-10-11,DEL-BOM,1263,0.0,1263.0
6E15558,2024-05-22,DEL-BOM,350,110.0,460.0
6E15559,2024-04-06,BLR-HYD,540,16.0,556.0
6E15560,2024-11-04,BLR-HYD,965,38.0,1003.0
6E15561,2024-11-15,DEL-BOM,1335,65.0,1400.0
6E15562,2024-07-30,BLR-HYD,961,84.0,1045.0
6E15563,2024-11-12,DEL-BLR,1131,100.0,1231.0
6E15564,2024-07-03,DEL-BOM,830,119.0,949.0
6E15565,2024-07-23,BOM-BLR,29,32.0,61.0
6E15566,2024-12-29,DEL-BOM,308,89.0,397.0
6E15567,2024-08-03,DEL-HYD,45,51.0,96.0
6E15568,2024-09-02,DEL-HYD,1382,34.0,1416.0
6E15569,2024-08-26,DEL-BOM,136,15.0,151.0
6E15570,2024-10-19,BOM-BLR,774,60.0,834.0
6E15571,2024-01-08,DEL-BOM,555,30.0,585.0
6E15572,2024-03-18,BOM-BLR,1274,38.0,1312.0
6E15573,2024-11-19,DEL-BLR,432,85.0,517.0
6E15574,2024-10-03,DEL-BLR,846,16.0,862.0
6E15575,2024-07-20,BOM-BLR,206,5.0,211.0
6E15576,2024-08-01,BLR-HYD,445,40.0,485.0
6E15577,2024-04-03,DEL-BLR,1082,88.0,1170.0
6E15578,2024-03-15,DEL-HYD,1229,0.0,1229.0
6E15579,2024-06-05,DEL-BOM,330,38.0,368.0
6E15580,2024-06-01,BLR-HYD,595,47.0,642.0
6E15581,2024-05-21,DEL-HYD,524,36.0,560.0
6E15582,2024-03-18,DEL-BOM,748,116.0,864.0
6E15583,2024-11-17,DEL-HYD,1181,102.0,1283.0
6E15584,2024-06-30,BLR-HYD,1127,36.0,1163.0
6E15585,2024-07-13,BOM-BLR,358,72.0,430.0
6E15586,2024-06-06,DEL-BOM,851,4.0,855.0
6E15587,2024-05-25,DEL-HYD,1388,41.0,1429.0
6E15588,2024-02-23,DEL-HYD,554,11.0,565.0
6E15589,2024-12-21,BLR-HYD,1202,119.0,1321.0
6E15590,2024-10-03,BLR-HYD,357,108.0,465.0
6E15591,2024-11-04,BLR-HYD,1287,116.0,1403.0
6E15592,2024-03-23,BOM-BLR,754,42.0,796.0
6E15593,2024-06-04,DEL-BLR,548,23.0,571.0
6E15594,2024-01-04,DEL-HYD,1376,23.0,1399.0
6E15595,2024-11-06,BOM-BLR,1387,70.0,1457.0
6E15596,2024-09-27,DEL-HYD,1273,103.0,1376.0
6E15597,2024-03-04,BOM-BLR,1143,89.0,1232.0
6E15598,2024-04-21,DEL-BOM,1215,6.0,1221.0
6E15599,2024-08-26,DEL-BLR,806,24.0,830.0
6E15600,2024-05-23,DEL-HYD,1085,109.0,1194.0
6E15601,2024-01-20,BLR-HYD,1233,51.0,1284.0
6E15602,2024-03-04,DEL-BLR,51,116.0,167.0
6E15603,2024-10-15,DEL-HYD,312,71.0,383.0
6E15604,2024-03-21,DEL-BOM,1302,67.0,1369.0
6E15605,2024-07-15,DEL-HYD,387,52.0,439.0
6E15606,2024-03-09,DEL-HYD,1225,48.0,1273.0
6E15607,2024-07-04,DEL-HYD,138,69.0,207.0
6E15608,2024-06-15,DEL-BLR,18,119.0,137.0
6E15609,2024-07-23,DEL-HYD,320,114.0,434.0
6E15610,2024-06-12,BLR-HYD,94,54.0,148.0
6E15611,2024-04-03,BOM-BLR,129,30.0,159.0
6E15612,2024-09-05,BLR-HYD,1128,47.0,1175.0
6E15613,2024-03-08,DEL-BOM,944,31.0,975.0
6E15614,2024-12-08,DEL-BLR,1220,72.0,1292.0
6E15615,2024-01-21,BOM-BLR,259,53.0,312.0
6E15616,2024-11-14,DEL-BLR,986,111.0,1097.0
6E15617,2024-03-25,DEL-BLR,1062,86.0,1148.0
6E15618,2024-01-24,DEL-HYD,816,99.0,915.0
6E15619,2024-04-20,BLR-HYD,1154,0.0,1154.0
6E15620,2024-12-16,BOM-BLR,153,23.0,176.0
6E15621,2024-03-23,DEL-HYD,552,93.0,645.0
6E15622,2024-12-23,BOM-BLR,1344,80.0,1424.0
6E15623,2024-03-18,BLR-HYD,121,65.0,186.0
6E15624,2024-05-19,DEL-HYD,756,58.0,814.0
6E15625,2024-09-27,BOM-BLR,1167,47.0,1214.0
6E15626,2024-12-04,DEL-HYD,1209,55.0,1264.0
6E15627,2024-06-17,DEL-BLR,546,98.0,644.0
6E15628,2024-07-15,DEL-BOM,1234,85.0,1319.0
6E15629,2024-09-18,BOM-BLR,399,31.0,430.0
6E15630,2024-08-02,BLR-HYD,1056,99.0,1155.0
6E15631,2024-03-07,BOM-BLR,1182,77.0,1259.0
6E15632,2024-08-16,DEL-BOM,405,57.0,462.0
6E15633,2024-06-09,BOM-BLR,363,101.0,464.0
6E15634,2024-05-01,BOM-BLR,979,111.0,1090.0
6E15635,2024-05-28,BOM-BLR,162,38.0,200.0
6E15636,2024-12-05,BLR-HYD,763,34.0,797.0
6E15637,2024-07-11,DEL-BOM,550,0.0,550.0
6E15638,2024-08-18,DEL-BOM,130,85.0,215.0
6E15639,2024-04-20,BLR-HYD,1119,70.0,1189.0
6E15640,2024-05-24,BOM-BLR,652,45.0,697.0
6E15641,2024-08-08,BOM-BLR,1007,11.0,1018.0
6E15642,2024-03-04,DEL-BOM,269,78.0,347.0
6E15643,2024-05-05,BOM-BLR,903,47.0,950.0
6E15644,2024-08-05,DEL-BLR,1390,64.0,1454.0
6E15645,2024-10-10,BOM-BLR,786,66.0,852.0
6E15646,2024-12-19,BOM-BLR,364,0.0,364.0
6E15647,2024-08-23,DEL-HYD,610,84.0,694.0
6E15648,2024-01-13,DEL-BOM,1084,5.0,1089.0
6E15649,2024-06-01,DEL-BOM,931,46.0,977.0
6E15650,2024-08-26,DEL-BLR,1346,64.0,1410.0
6E15651,2024-07-08,DEL-BLR,588,27.0,615.0
6E15652,2024-05-30,DEL-BLR,207,120.0,327.0
6E15653,2024-03-26,DEL-BOM,347,91.0,438.0
6E15654,2024-01-21,DEL-HYD,44,0.0,44.0
6E15655,2024-06-30,DEL-HYD,346,114.0,460.0
6E15656,2024-11-14,BLR-HYD,713,113.0,826.0
6E15657,2024-06-06,DEL-BOM,646,38.0,684.0
6E15658,2024-03-16,BLR-HYD,368,78.0,446.0
6E15659,2024-11-24,BOM-BLR,533,7.0,540.0
6E15660,2024-07-21,DEL-BLR,357,26.0,383.0
6E15661,2024-08-16,BLR-HYD,494,76.0,570.0
6E15662,2024-05-31,BLR-HYD,904,17.0,921.0
6E15663,2024-09-19,DEL-BOM,59,54.0,113.0
6E15664,2024-03-12,DEL-BLR,297,113.0,410.0
6E15665,2024-08-12,DEL-BLR,58,47.0,105.0
6E15666,2024-05-10,DEL-HYD,230,42.0,272.0
6E15667,2024-12-25,BLR-HYD,796,109.0,905.0
6E15668,2024-01-28,DEL-HYD,447,100.0,547.0
6E15669,2024-10-25,BLR-HYD,612,81.0,693.0
6E15670,2024-04-06,DEL-BOM,367,120.0,487.0
6E15671,2024-02-15,DEL-BOM,553,44.0,597.0
6E15672,2024-01-01,BOM-BLR,1052,51.0,1103.0
6E15673,2024-06-14,BLR-HYD,987,85.0,1072.0
6E15674,2024-09-01,BLR-HYD,276,26.0,302.0
6E15675,2024-08-06,DEL-BLR,608,114.0,722.0
6E15676,2024-04-11,DEL-BLR,702,54.0,756.0
6E15677,2024-10-17,DEL-HYD,1402,102.0,1504.0
6E15678,2024-07-22,BOM-BLR,830,65.0,895.0
6E15679,2024-07-20,DEL-BOM,37,71.0,108.0
6E15680,2024-02-23,BLR-HYD,1230,38.0,1268.0
6E15681,2024-10-06,DEL-HYD,288,86.0,374.0
6E15682,2024-10-04,BOM-BLR,974,76.0,1050.0
6E15683,2024-01-16,DEL-BLR,1248,69.0,1317.0
6E15684,2024-01-13,BOM-BLR,451,104.0,555.0
6E15685,2024-12-21,DEL-HYD,27,0.0,27.0
6E15686,2024-12-21,DEL-BOM,701,0.0,701.0
6E15687,2024-11-13,DEL-BLR,756,98.0,854.0
6E15688,2024-03-27,DEL-BLR,333,10.0,343.0
6E15689,2024-03-18,DEL-BOM,1396,0.0,1396.0
6E15690,2024-03-07,DEL-BLR,560,44.0,604.0
6E15691,2024-12-12,DEL-HYD,1324,114.0,1438.0
6E15692,2024-07-29,DEL-BLR,203,51.0,254.0
6E15693,2024-08-01,BLR-HYD,378,112.0,490.0
6E15694,2024-07-03,BOM-BLR,901,3.0,904.0
6E15695,2024-02-02,DEL-HYD,1138,11.0,1149.0
6E15696,2024-04-24,DEL-BOM,1043,59.0,1102.0
6E15697,2024-10-01,DEL-HYD,1007,79.0,1086.0
6E15698,2024-07-16,BLR-HYD,911,19.0,930.0
6E15699,2024-05-22,DEL-BLR,395,118.0,513.0
6E15700,2024-08-15,DEL-BLR,1075,94.0,1169.0
6E15701,2024-04-29,DEL-HYD,1209,50.0,1259.0
6E15702,2024-12-18,DEL-BLR,352,49.0,401.0
6E15703,2024-01-24,DEL-BLR,1137,76.0,1213.0
6E15704,2024-01-27,BLR-HYD,513,64.0,577.0
6E15705,2024-03-15,DEL-BOM,545,73.0,618.0
6E15706,2024-08-28,BOM-BLR,281,73.0,354.0
6E15707,2024-01-23,DEL-HYD,672,105.0,777.0
6E15708,2024-06-09,DEL-BOM,1193,102.0,1295.0
6E15709,2024-02-10,BOM-BLR,605,55.0,660.0
6E15710,2024-08-25,DEL-BOM,759,26.0,785.0
6E15711,2024-08-26,DEL-HYD,1344,15.0,1359.0
6E15712,2024-02-25,BLR-HYD,365,72.0,437.0
6E15713,2024-04-07,BLR-HYD,519,49.0,568.0
6E15714,2024-05-25,BLR-HYD,109,4.0,113.0
6E15715,2024-09-18,DEL-BOM,905,111.0,1016.0
6E15716,2024-02-09,DEL-HYD,952,29.0,981.0
6E15717,2024-07-11,DEL-BLR,679,71.0,750.0
6E15718,2024-08-26,DEL-BLR,958,99.0,1057.0
6E15719,2024-02-11,BLR-HYD,323,75.0,398.0
6E15720,2024-08-09,DEL-BOM,11,60.0,71.0
6E15721,2024-07-14,DEL-BLR,1046,11.0,1057.0
6E15722,2024-10-14,DEL-BOM,1184,65.0,1249.0
6E15723,2024-01-10,DEL-HYD,263,79.0,342.0
6E15724,2024-08-22,BLR-HYD,379,1.0,380.0
6E15725,2024-11-20,BOM-BLR,79,30.0,109.0
6E15726,2024-09-21,BLR-HYD,1294,100.0,1394.0
6E15727,2024-03-09,BOM-BLR,424,110.0,534.0
6E15728,2024-05-18,DEL-BLR,615,0.0,615.0
6E15729,2024-12-20,BOM-BLR,435,16.0,451.0
6E15730,2024-08-06,DEL-BOM,921,2.0,923.0
6E15731,2024-07-14,BOM-BLR,1101,73.0,1174.0
6E15732,2024-03-14,DEL-BLR,794,25.0,819.0
6E15733,2024-04-12,DEL-BLR,1134,17.0,1151.0
6E15734,2024-08-12,BLR-HYD,990,9.0,999.0
6E15735,2024-05-02,DEL-BLR,451,50.0,501.0
6E15736,2024-04-11,DEL-BOM,1437,84.0,1521.0
6E15737,2024-09-20,BOM-BLR,259,62.0,321.0
6E15738,2024-06-09,DEL-HYD,821,0.0,821.0
6E15739,2024-08-20,DEL-BLR,1374,64.0,1438.0
6E15740,2024-10-01,BOM-BLR,707,110.0,817.0
6E15741,2024-09-14,BLR-HYD,851,54.0,905.0
6E15742,2024-11-06,DEL-HYD,1207,101.0,1308.0
6E15743,2024-05-18,BLR-HYD,657,4.0,661.0
6E15744,2024-08-14,DEL-BOM,174,120.0,294.0
6E15745,2024-09-29,BLR-HYD,711,43.0,754.0
6E15746,2024-11-12,BOM-BLR,1409,100.0,1509.0
6E15747,2024-03-26,DEL-HYD,584,97.0,681.0
6E15748,2024-10-17,BLR-HYD,1295,32.0,1327.0
6E15749,2024-08-04,BLR-HYD,185,63.0,248.0
6E15750,2024-12-24,DEL-BOM,651,15.0,666.0
6E15751,2024-03-06,BOM-BLR,166,80.0,246.0
6E15752,2024-09-13,BLR-HYD,142,45.0,187.0
6E15753,2024-05-14,BOM-BLR,492,107.0,599.0
6E15754,2024-02-24,DEL-BLR,71,19.0,90.0
6E15755,2024-12-21,DEL-BOM,1367,119.0,1486.0
6E15756,2024-08-30,DEL-BOM,498,66.0,564.0
6E15757,2024-09-08,DEL-BOM,146,105.0,251.0
6E15758,2024-01-21,BOM-BLR,1361,114.0,1475.0
6E15759,2024-11-02,BLR-HYD,1108,44.0,1152.0
6E15760,2024-06-11,BLR-HYD,890,3.0,893.0
6E15761,2024-12-21,BOM-BLR,806,70.0,876.0
6E15762,2024-09-20,BOM-BLR,845,108.0,953.0
6E15763,2024-03-08,DEL-BLR,1166,105.0,1271.0
6E15764,2024-04-16,DEL-HYD,890,68.0,958.0
6E15765,2024-03-07,DEL-HYD,1334,1.0,1335.0
6E15766,2024-07-17,DEL-BOM,1392,35.0,1427.0
6E15767,2024-07-10,BLR-HYD,812,76.0,888.0
6E15768,2024-01-02,DEL-BOM,970,49.0,1019.0
6E15769,2024-09-13,BLR-HYD,66,72.0,138.0
6E15770,2024-01-01,BLR-HYD,837,104.0,941.0
6E15771,2024-12-23,DEL-BLR,926,12.0,938.0
6E15772,2024-04-24,BOM-BLR,340,46.0,386.0
6E15773,2024-03-28,BOM-BLR,101,0.0,101.0
6E15774,2024-07-15,BOM-BLR,1337,25.0,1362.0
6E15775,2024-04-01,DEL-HYD,951,27.0,978.0
6E15776,2024-09-30,BOM-BLR,1133,45.0,1178.0
6E15777,2024-12-09,DEL-HYD,906,95.0,1001.0
6E15778,2024-06-08,DEL-BOM,341,66.0,407.0
6E15779,2024-06-21,DEL-HYD,827,119.0,946.0
6E15780,2024-02-02,BLR-HYD,1202,11.0,1213.0
6E15781,2024-03-13,DEL-BLR,678,78.0,756.0
6E15782,2024-07-14,DEL-BLR,133,74.0,207.0
6E15783,2024-10-10,BLR-HYD,1053,50.0,1103.0
6E15784,2024-03-27,DEL-BOM,874,52.0,926.0
6E15785,2024-11-04,DEL-BLR,995,73.0,1068.0
6E15786,2024-08-11,BLR-HYD,384,40.0,424.0
6E15787,2024-02-13,DEL-BLR,597,47.0,644.0
6E15788,2024-12-01,DEL-HYD,8,66.0,74.0
6E15789,2024-05-17,DEL-BLR,135,42.0,177.0
6E15790,2024-09-26,DEL-HYD,1313,28.0,1341.0
6E15791,2024-12-24,DEL-HYD,975,93.0,1068.0
6E15792,2024-02-05,DEL-BLR,978,19.0,997.0
6E15793,2024-02-03,DEL-BLR,42,30.0,72.0
6E15794,2024-03-28,DEL-HYD,1128,59.0,1187.0
6E15795,2024-05-25,DEL-BLR,1054,80.0,1134.0
6E15796,2024-01-16,DEL-BOM,786,83.0,869.0
6E15797,2024-08-20,BOM-BLR,1242,96.0,1338.0
6E15798,2024-02-10,BOM-BLR,112,75.0,187.0
6E15799,2024-09-11,BLR-HYD,731,55.0,786.0
6E15800,2024-10-07,BOM-BLR,1283,76.0,1359.0
6E15801,2024-05-05,DEL-BOM,11,24.0,35.0
6E15802,2024-01-08,BOM-BLR,1363,13.0,1376.0
6E15803,2024-12-15,BOM-BLR,871,53.0,924.0
6E15804,2024-12-05,DEL-BOM,245,43.0,288.0
6E15805,2024-11-19,DEL-HYD,1273,6.0,1279.0
6E15806,2024-06-24,BOM-BLR,508,0.0,508.0
6E15807,2024-08-15,BLR-HYD,1327,37.0,1364.0
6E15808,2024-11-18,BOM-BLR,1384,13.0,1397.0
6E15809,2024-01-18,BOM-BLR,43,11.0,54.0
6E15810,2024-02-25,DEL-BOM,1342,36.0,1378.0
6E15811,2024-02-04,DEL-BOM,606,112.0,718.0
6E15812,2024-04-27,BLR-HYD,1317,60.0,1377.0
6E15813,2024-10-08,DEL-BLR,508,38.0,546.0
6E15814,2024-09-10,DEL-BOM,1349,38.0,1387.0
6E15815,2024-07-31,DEL-BLR,1276,86.0,1362.0
6E15816,2024-03-01,BLR-HYD,307,26.0,333.0
6E15817,2024-03-28,BOM-BLR,1346,104.0,1450.0
6E15818,2024-09-27,BOM-BLR,866,23.0,889.0
6E15819,2024-12-12,DEL-BLR,911,99.0,1010.0
6E15820,2024-02-01,BLR-HYD,35,46.0,81.0
6E15821,2024-05-12,BLR-HYD,710,22.0,732.0
6E15822,2024-03-04,DEL-BOM,1314,4.0,1318.0
6E15823,2024-07-17,DEL-BLR,940,116.0,1056.0
6E15824,2024-09-12,DEL-BOM,960,119.0,1079.0
6E15825,2024-12-07,DEL-BLR,235,33.0,268.0
6E15826,2024-06-03,DEL-BOM,1408,31.0,1439.0
6E15827,2024-08-18,DEL-BOM,360,55.0,415.0
6E15828,2024-10-27,BLR-HYD,1279,119.0,1398.0
6E15829,2024-02-04,BLR-HYD,867,100.0,967.0
6E15830,2024-01-26,BOM-BLR,1382,86.0,1468.0
6E15831,2024-01-23,BOM-BLR,24,52.0,76.0
6E15832,2024-05-20,BLR-HYD,814,42.0,856.0
6E15833,2024-10-11,BLR-HYD,951,109.0,1060.0
6E15834,2024-11-15,DEL-BOM,983,85.0,1068.0
6E15835,2024-06-04,BOM-BLR,1024,113.0,1137.0
6E15836,2024-04-22,BLR-HYD,357,86.0,443.0
6E15837,2024-05-18,DEL-BLR,117,63.0,180.0
6E15838,2024-07-27,DEL-BLR,478,46.0,524.0
6E15839,2024-11-18,BOM-BLR,676,53.0,729.0
6E15840,2024-12-29,DEL-BLR,458,43.0,501.0
6E15841,2024-03-26,DEL-BOM,112,97.0,209.0
6E15842,2024-10-11,BOM-BLR,1218,54.0,1272.0
6E15843,2024-02-29,BLR-HYD,1043,71.0,1114.0
6E15844,2024-02-23,DEL-BLR,1309,42.0,1351.0
6E15845,2024-04-02,DEL-BOM,457,10.0,467.0
6E15846,2024-11-20,BLR-HYD,639,106.0,745.0
6E15847,2024-09-21,DEL-HYD,1108,107.0,1215.0
6E15848,2024-07-31,DEL-BOM,575,89.0,664.0
6E15849,2024-11-28,DEL-BLR,1297,73.0,1370.0
6E15850,2024-01-10,DEL-BOM,799,67.0,866.0
6E15851,2024-12-23,DEL-HYD,402,116.0,518.0
6E15852,2024-07-21,DEL-HYD,252,87.0,339.0
6E15853,2024-07-14,DEL-BOM,957,116.0,1073.0
6E15854,2024-02-27,BLR-HYD,661,90.0,751.0
6E15855,2024-09-12,BLR-HYD,1388,0.0,1388.0
6E15856,2024-08-10,DEL-HYD,668,74.0,742.0
6E15857,2024-06-28,BOM-BLR,727,56.0,783.0
6E15858,2024-12-27,BOM-BLR,1283,35.0,1318.0
6E15859,2024-02-04,BLR-HYD,611,38.0,649.0
6E15860,2024-12-24,BOM-BLR,1145,43.0,1188.0
6E15861,2024-04-12,BLR-HYD,978,67.0,1045.0
6E15862,2024-06-09,DEL-BLR,678,64.0,742.0
6E15863,2024-07-18,BLR-HYD,568,111.0,679.0
6E15864,2024-06-08,DEL-BLR,542,52.0,594.0
6E15865,2024-07-01,DEL-HYD,518,63.0,581.0
6E15866,2024-12-18,BOM-BLR,11,7.0,18.0
6E15867,2024-05-15,DEL-HYD,9,69.0,78.0
6E15868,2024-08-13,DEL-BOM,156,63.0,219.0
6E15869,2024-08-30,DEL-BOM,1011,46.0,1057.0
6E15870,2024-04-15,DEL-HYD,724,69.0,793.0
6E15871,2024-03-11,BLR-HYD,140,24.0,164.0
6E15872,2024-03-17,BLR-HYD,638,87.0,725.0
6E15873,2024-02-23,BOM-BLR,136,24.0,160.0
6E15874,2024-10-03,DEL-HYD,690,78.0,768.0
6E15875,2024-04-20,DEL-BOM,1423,110.0,1533.0
6E15876,2024-08-11,DEL-HYD,442,102.0,544.0
6E15877,2024-03-15,DEL-HYD,1290,114.0,1404.0
6E15878,2024-01-14,BOM-BLR,675,8.0,683.0
6E15879,2024-09-14,BLR-HYD,276,112.0,388.0
6E15880,2024-07-07,DEL-BOM,1379,52.0,1431.0
6E15881,2024-12-29,BOM-BLR,932,93.0,1025.0
6E15882,2024-08-26,DEL-BOM,1116,41.0,1157.0
6E15883,2024-11-29,DEL-BOM,640,15.0,655.0
6E15884,2024-10-30,BLR-HYD,1159,77.0,1236.0
6E15885,2024-03-31,BLR-HYD,110,54.0,164.0
6E15886,2024-07-02,BOM-BLR,1067,107.0,1174.0
6E15887,2024-01-17,DEL-BLR,890,115.0,1005.0
6E15888,2024-01-12,BOM-BLR,210,31.0,241.0
6E15889,2024-06-14,BOM-BLR,342,0.0,342.0
6E15890,2024-05-25,DEL-BLR,1382,85.0,1467.0
6E15891,2024-10-08,DEL-BOM,360,0.0,360.0
6E15892,2024-02-06,DEL-HYD,1354,39.0,1393.0
6E15893,2024-03-10,DEL-BLR,410,50.0,460.0
6E15894,2024-06-17,DEL-HYD,758,55.0,813.0
6E15895,2024-11-30,DEL-BOM,507,0.0,507.0
6E15896,2024-06-18,DEL-BLR,231,80.0,311.0
6E15897,2024-09-09,BLR-HYD,803,58.0,861.0
6E15898,2024-12-11,BOM-BLR,1193,77.0,1270.0
6E15899,2024-10-23,DEL-BLR,1427,26.0,1453.0
6E15900,2024-05-21,DEL-BLR,233,115.0,348.0
6E15901,2024-09-29,DEL-BOM,519,95.0,614.0
6E15902,2024-08-12,BLR-HYD,301,56.0,357.0
6E15903,2024-07-01,DEL-BLR,99,44.0,143.0
6E15904,2024-08-08,BLR-HYD,252,39.0,291.0
6E15905,2024-02-22,DEL-HYD,307,47.0,354.0
6E15906,2024-04-27,DEL-BLR,793,26.0,819.0
6E15907,2024-12-30,BLR-HYD,802,67.0,869.0
6E15908,2024-06-07,BOM-BLR,386,84.0,470.0
6E15909,2024-05-15,DEL-BOM,1146,44.0,1190.0
6E15910,2024-03-17,BLR-HYD,131,41.0,172.0
6E15911,2024-12-01,DEL-BOM,1259,49.0,1308.0
6E15912,2024-02-14,DEL-BLR,220,79.0,299.0
6E15913,2024-01-18,DEL-BLR,61,6.0,67.0
6E15914,2024-12-20,DEL-HYD,831,99.0,930.0
6E15915,2024-07-23,DEL-BOM,731,60.0,791.0
6E15916,2024-11-19,BOM-BLR,402,80.0,482.0
6E15917,2024-03-23,BOM-BLR,170,12.0,182.0
6E15918,2024-02-19,BLR-HYD,13,111.0,124.0
6E15919,2024-10-07,BOM-BLR,269,23.0,292.0
6E15920,2024-06-14,DEL-BOM,1077,77.0,1154.0
6E15921,2024-08-30,DEL-BLR,1436,88.0,1524.0
6E15922,2024-06-12,DEL-BOM,1154,69.0,1223.0
6E15923,2024-11-19,DEL-BOM,712,4.0,716.0
6E15924,2024-02-25,DEL-BLR,871,29.0,900.0
6E15925,2024-02-08,DEL-BOM,628,15.0,643.0
6E15926,2024-11-14,BOM-BLR,300,90.0,390.0
6E15927,2024-05-07,BLR-HYD,703,0.0,703.0
6E15928,2024-05-01,BLR-HYD,426,0.0,426.0
6E15929,2024-09-03,DEL-BOM,115,55.0,170.0
6E15930,2024-07-04,DEL-BLR,235,92.0,327.0
6E15931,2024-07-26,DEL-HYD,12,45.0,57.0
6E15932,2024-11-10,DEL-BOM,1241,3.0,1244.0
6E15933,2024-10-30,DEL-BOM,1352,13.0,1365.0
6E15934,2024-08-26,DEL-HYD,67,25.0,92.0
6E15935,2024-08-02,BLR-HYD,742,92.0,834.0
6E15936,2024-10-18,BLR-HYD,836,17.0,853.0
6E15937,2024-08-11,DEL-HYD,390,76.0,466.0
6E15938,2024-03-28,DEL-BLR,1115,101.0,1216.0
6E15939,2024-01-25,DEL-BOM,103,4.0,107.0
6E15940,2024-08-07,BOM-BLR,613,17.0,630.0
6E15941,2024-10-01,BLR-HYD,772,5.0,777.0
6E15942,2024-05-14,BLR-HYD,303,113.0,416.0
6E15943,2024-08-20,BLR-HYD,378,92.0,470.0
6E15944,2024-03-06,DEL-BLR,1371,107.0,1478.0
6E15945,2024-03-20,DEL-HYD,1198,98.0,1296.0
6E15946,2024-09-11,DEL-BLR,1415,62.0,1477.0
6E15947,2024-05-04,BLR-HYD,1428,76.0,1504.0
6E15948,2024-05-25,DEL-BOM,87,4.0,91.0
6E15949,2024-04-12,BLR-HYD,629,42.0,671.0
6E15950,2024-10-03,DEL-BOM,624,35.0,659.0
6E15951,2024-05-03,DEL-BOM,1272,31.0,1303.0
6E15952,2024-09-23,BLR-HYD,365,14.0,379.0
6E15953,2024-10-04,BLR-HYD,1112,93.0,1205.0
6E15954,2024-04-20,DEL-BOM,876,0.0,876.0
6E15955,2024-11-08,DEL-BLR,731,40.0,771.0
6E15956,2024-03-29,DEL-BLR,998,86.0,1084.0
6E15957,2024-06-06,DEL-BLR,455,78.0,533.0
6E15958,2024-08-03,BOM-BLR,414,28.0,442.0
6E15959,2024-10-27,DEL-BOM,454,119.0,573.0
6E15960,2024-02-05,BOM-BLR,510,59.0,569.0
6E15961,2024-03-27,BOM-BLR,1198,21.0,1219.0
6E15962,2024-04-27,DEL-BOM,934,114.0,1048.0
6E15963,2024-11-23,BOM-BLR,208,106.0,314.0
6E15964,2024-06-30,DEL-BOM,1336,29.0,1365.0
6E15965,2024-03-08,DEL-HYD,370,58.0,428.0
6E15966,2024-12-24,DEL-HYD,1336,23.0,1359.0
6E15967,2024-06-07,DEL-BOM,802,75.0,877.0
6E15968,2024-10-11,DEL-BOM,85,81.0,166.0
6E15969,2024-06-12,DEL-BOM,646,87.0,733.0
6E15970,2024-12-26,DEL-BLR,820,73.0,893.0
6E15971,2024-03-13,DEL-BOM,1289,1.0,1290.0
6E15972,2024-04-28,BLR-HYD,1243,6.0,1249.0
6E15973,2024-12-06,DEL-HYD,294,41.0,335.0
6E15974,2024-07-13,DEL-HYD,505,15.0,520.0
6E15975,2024-03-29,DEL-BOM,1186,31.0,1217.0
6E15976,2024-12-10,DEL-HYD,1150,108.0,1258.0
6E15977,2024-03-16,DEL-BOM,826,11.0,837.0
6E15978,2024-08-08,DEL-BOM,116,118.0,234.0
6E15979,2024-05-18,DEL-HYD,1429,65.0,1494.0
6E15980,2024-08-28,DEL-HYD,648,67.0,715.0
6E15981,2024-06-02,BLR-HYD,355,120.0,475.0
6E15982,2024-02-22,BOM-BLR,775,40.0,815.0
6E15983,2024-05-21,BLR-HYD,1022,117.0,1139.0
6E15984,2024-11-15,BLR-HYD,1245,95.0,1340.0
6E15985,2024-01-31,DEL-HYD,1399,43.0,1442.0
6E15986,2024-08-10,BLR-HYD,1337,108.0,1445.0
6E15987,2024-10-18,DEL-HYD,1173,0.0,1173.0
6E15988,2024-09-22,DEL-BLR,235,43.0,278.0
6E15989,2024-10-08,DEL-BOM,1191,93.0,1284.0
6E15990,2024-10-02,BOM-BLR,1435,79.0,1514.0
6E15991,2024-02-13,DEL-BLR,941,83.0,1024.0
6E15992,2024-03-02,DEL-BOM,68,104.0,172.0
6E15993,2024-07-19,DEL-BOM,266,62.0,328.0
6E15994,2024-11-30,BOM-BLR,1173,23.0,1196.0
6E15995,2024-01-09,BLR-HYD,814,25.0,839.0
6E15996,2024-03-11,DEL-BOM,381,24.0,405.0
6E15997,2024-03-30,BOM-BLR,373,16.0,389.0
6E15998,2024-01-24,DEL-HYD,684,37.0,721.0
6E15999,2024-05-19,DEL-BOM,505,86.0,591.0
6E16000,2024-11-11,DEL-BOM,236,45.0,281.0
6E16001,2024-12-05,BLR-HYD,324,84.0,408.0
6E16002,2024-03-18,BLR-HYD,1273,0.0,1273.0
6E16003,2024-08-01,DEL-HYD,589,60.0,649.0
6E16004,2024-01-16,DEL-BOM,789,18.0,807.0
6E16005,2024-01-29,BLR-HYD,753,102.0,855.0
6E16006,2024-10-17,BOM-BLR,1239,0.0,1239.0
6E16007,2024-02-12,DEL-BOM,731,90.0,821.0
6E16008,2024-12-17,BOM-BLR,20,20.0,40.0
6E16009,2024-02-22,DEL-BLR,304,30.0,334.0
6E16010,2024-10-02,DEL-HYD,1376,102.0,1478.0
6E16011,2024-08-19,BLR-HYD,603,60.0,663.0
